,count-Row ID,mean-Row ID,mean-Postal Code,mean-Sales,mean-Quantity,mean-Discount,mean-Profit,mean-ReturnedBin,mean-EncodedCountry,mean-x0_Furniture,mean-x0_Office Supplies,mean-x0_Technology,mean-x0_Accessories,mean-x0_Appliances,mean-x0_Art,mean-x0_Binders,mean-x0_Bookcases,mean-x0_Chairs,mean-x0_Copiers,mean-x0_Envelopes,mean-x0_Fasteners,mean-x0_Furnishings,mean-x0_Labels,mean-x0_Machines,mean-x0_Paper,mean-x0_Phones,mean-x0_Storage,mean-x0_Supplies,mean-x0_Tables,mean-x0_Consumer,mean-x0_Corporate,mean-x0_Home Office,mean-x0_First Class,mean-x0_Same Day,mean-x0_Second Class,mean-x0_Standard Class,std-Row ID,std-Postal Code,std-Sales,std-Quantity,std-Discount,std-Profit,std-ReturnedBin,std-EncodedCountry,std-x0_Furniture,std-x0_Office Supplies,std-x0_Technology,std-x0_Accessories,std-x0_Appliances,std-x0_Art,std-x0_Binders,std-x0_Chairs,std-x0_Envelopes,std-x0_Fasteners,std-x0_Furnishings,std-x0_Labels,std-x0_Paper,std-x0_Phones,std-x0_Storage,std-x0_Tables,std-x0_Consumer,std-x0_Corporate,std-x0_Home Office,std-x0_First Class,std-x0_Same Day,std-x0_Second Class,std-x0_Standard Class,min-Row ID,min-Postal Code,min-Sales,min-Quantity,min-Discount,min-Profit,min-ReturnedBin,min-EncodedCountry,min-x0_Furniture,min-x0_Office Supplies,min-x0_Technology,min-x0_Accessories,min-x0_Appliances,min-x0_Art,min-x0_Binders,min-x0_Bookcases,min-x0_Chairs,min-x0_Copiers,min-x0_Envelopes,min-x0_Fasteners,min-x0_Furnishings,min-x0_Labels,min-x0_Machines,min-x0_Paper,min-x0_Storage,min-x0_Supplies,min-x0_Tables,min-x0_First Class,min-x0_Same Day,min-x0_Second Class,min-x0_Standard Class,25%-Row ID,25%-Postal Code,25%-Sales,25%-Quantity,25%-Discount,25%-Profit,25%-ReturnedBin,25%-EncodedCountry,25%-x0_Furniture,25%-x0_Office Supplies,25%-x0_Technology,25%-x0_Accessories,25%-x0_Appliances,25%-x0_Binders,25%-x0_Bookcases,25%-x0_Chairs,25%-x0_Copiers,25%-x0_Envelopes,25%-x0_Fasteners,25%-x0_Furnishings,25%-x0_Labels,25%-x0_Machines,25%-x0_Paper,25%-x0_Storage,25%-x0_Supplies,25%-x0_First Class,25%-x0_Same Day,25%-x0_Second Class,25%-x0_Standard Class,50%-Row ID,50%-Postal Code,50%-Sales,50%-Quantity,50%-Discount,50%-Profit,50%-ReturnedBin,50%-EncodedCountry,50%-x0_Furniture,50%-x0_Office Supplies,50%-x0_Technology,50%-x0_Appliances,50%-x0_Art,50%-x0_Binders,50%-x0_Bookcases,50%-x0_Copiers,50%-x0_Envelopes,50%-x0_Fasteners,50%-x0_Furnishings,50%-x0_Labels,50%-x0_Machines,50%-x0_Paper,50%-x0_Phones,50%-x0_Storage,50%-x0_Supplies,50%-x0_Tables,50%-x0_First Class,50%-x0_Same Day,50%-x0_Second Class,50%-x0_Standard Class,75%-Row ID,75%-Postal Code,75%-Sales,75%-Quantity,75%-Discount,75%-Profit,75%-ReturnedBin,75%-EncodedCountry,75%-x0_Furniture,75%-x0_Office Supplies,75%-x0_Technology,75%-x0_Accessories,75%-x0_Appliances,75%-x0_Art,75%-x0_Binders,75%-x0_Bookcases,75%-x0_Chairs,75%-x0_Copiers,75%-x0_Envelopes,75%-x0_Fasteners,75%-x0_Furnishings,75%-x0_Labels,75%-x0_Machines,75%-x0_Paper,75%-x0_Phones,75%-x0_Storage,75%-x0_Supplies,75%-x0_Tables,75%-x0_First Class,75%-x0_Same Day,75%-x0_Second Class,75%-x0_Standard Class,max-Row ID,max-Postal Code,max-Quantity,max-Discount,max-Profit,max-EncodedCountry,max-x0_Furniture,max-x0_Office Supplies,max-x0_Technology,max-x0_Accessories,max-x0_Appliances,max-x0_Art,max-x0_Binders,max-x0_Chairs,max-x0_Furnishings,max-x0_Paper,max-x0_Phones,max-x0_Storage,max-x0_First Class,max-x0_Second Class,max-x0_Standard Class
Jay Fein,16,4608,69179.0625,119.49025,3.625,0.075,20.6374375,0.1875,1,0.3125,0.5,0.1875,0.0625,0.0625,0,0.1875,0,0.1875,0,0.125,0,0.125,0,0,0.125,0.125,0,0,0,1,0,0,0,0.1875,0.5625,0.25,2169.707968,31465.76379,204.6458451,2.446085308,0.1,17.62593832,0.403112887,0,0.478713554,0.516397779,0.403112887,0.25,0.25,0,0.403112887,0.403112887,0.341565026,0,0.341565026,0,0.341565026,0.341565026,0,0,0,0,0,0,0.403112887,0.512347538,0.447213595,726,14609,11.56,1,0,5.5992,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3869.75,29203,16.726,2,0,6.3315,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4023,91104,57.166,2.5,0,12.6457,0,1,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7109,92105,106.74,5.25,0.2,28.5489,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.25,7739,92105,9,0.2,63.7776,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1
Jay Kimmel,17,3708.941176,57719.05882,159.3901176,4.235294118,0.123529412,19.42845882,0.352941176,1,0.117647059,0.705882353,0.176470588,0.117647059,0.235294118,0.058823529,0.058823529,0,0.058823529,0,0,0.058823529,0,0,0,0.058823529,0.058823529,0.176470588,0.058823529,0.058823529,1,0,0,0.176470588,0.235294118,0.235294118,0.352941176,2288.210995,35074.48203,183.1337717,1.985239651,0.09701425,24.83210364,0.492592183,0,0.332105582,0.469668218,0.392952624,0.332105582,0.437237316,0.242535625,0.242535625,0.242535625,0,0.242535625,0,0,0.242535625,0.242535625,0.392952624,0.242535625,0,0,0,0.392952624,0.437237316,0.437237316,0.492592183,704,10035,3.552,2,0,-13.8717,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2864,33180,31.44,3,0,3.6288,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3774,35810,73.36,3,0.2,9.2568,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4105,93727,335.944,7,0.2,22.6233,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9880,94122,7,0.2,81.5949,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
Jenna Caffey,4,1622.5,98031,264.527,3.5,0.05,125.7311,0,1,0.25,0.5,0.25,0.25,0,0,0.25,0,0,0,0,0,0.25,0.25,0,0,0,0,0,0,1,0,0,0,0,0,1,1.290994449,0,356.406034,3,0.1,178.2309265,0,0,0.5,0.577350269,0.5,0.5,0,0,0.5,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,1621,98031,23.168,2,0,7.8192,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1621.75,98031,43.292,2,0,9.8298,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1622.5,98031,124.23,2,0,54.865,0,1,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1623.25,98031,345.465,3.5,0.05,170.7663,0,1,0.25,1,0.25,0.25,0,0,0.25,0,0,0,0,0,0.25,0.25,0,0,0,0,0,0,0,0,0,1,1624,98031,8,0.2,385.3752,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,1
Jennifer Braxton,16,3476.1875,46795.8125,111.9753125,2.6875,0.20625,9.753325,0,1,0.0625,0.75,0.1875,0,0.1875,0.0625,0.25,0,0.0625,0,0,0,0,0.0625,0.0625,0.0625,0.125,0.125,0,0,0,1,0,0.1875,0,0.1875,0.625,3125.476502,30628.09587,104.9310134,1.537042615,0.26949026,69.23934325,0,0,0.25,0.447213595,0.403112887,0,0.403112887,0.25,0.447213595,0.25,0,0,0,0.25,0.25,0.341565026,0.341565026,0,0,0,0,0.403112887,0,0.403112887,0.5,175,1841,13.84,1,0,-131.12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,835.75,27712.75,32.336,1.75,0,1.305975,0,1,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1991,53209,90.886,2,0.2,8.532,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6997.25,61107,147.183,4,0.2,26.663325,0,1,0,1,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9521,94086,6,0.8,182.3553,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1
Jennifer Ferguson,14,5558.642857,67315.71429,169.3891429,4.928571429,0.071428571,45.40268571,0,1,0.071428571,0.714285714,0.214285714,0.071428571,0,0.142857143,0.142857143,0,0.071428571,0,0,0.071428571,0,0.071428571,0,0.285714286,0.142857143,0,0,0,1,0,0,0.071428571,0.5,0.142857143,0.285714286,3520.644622,39664.91032,380.6411113,2.644712743,0.099449032,120.1358529,0,0,0.267261242,0.468807231,0.425815314,0.267261242,0,0.36313652,0.36313652,0.267261242,0,0.267261242,0,0.267261242,0.468807231,0.36313652,0,0,0,0,0,0.267261242,0.518874522,0.36313652,0.468807231,571,10024,11.56,2,0,-17.991,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1988.5,22681.25,20.54,3,0,6.4254,0,1,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6234.5,93768,66.648,4.5,0,10.2789,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,8525.25,98105,79.81,6.75,0.2,25.74705,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75,0,0,0,0,0,1,0,0.75,9897,99207,11,0.2,459.9875,1,1,1,1,1,0,1,1,1,0,1,1,0,1,1,1
Jennifer Halladay,7,5230.428571,51367.28571,44.183,4.142857143,0.314285714,-3.439585714,0,1,0.142857143,0.714285714,0.142857143,0,0,0.285714286,0.142857143,0,0,0,0,0,0.142857143,0,0.142857143,0.285714286,0,0,0,0,1,0,0,0.571428571,0,0,0.428571429,3245.540574,32016.24388,35.97744929,2.035400978,0.203540098,19.60055074,0,0,0.377964473,0.487950036,0.377964473,0,0,0.487950036,0.377964473,0,0,0,0.377964473,0,0.487950036,0,0,0,0,0,0,0.534522484,0,0,0.534522484,1039,27217,21,2,0.2,-45.9333,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3276,30114.5,23.372,3,0.2,-2.70225,0,1,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5513,33012,28.728,3,0.2,2.6964,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7275.5,70804.5,46.4045,5.5,0.35,6.73095,0,1,0,1,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,1,0,0,1,8958,97504,7,0.7,11.1024,1,1,1,1,0,0,1,1,0,1,1,0,0,1,0,1
Jennifer Jackson,6,6054.166667,40599,118.1963333,4.166666667,0.066666667,33.42596667,0,1,0,0.833333333,0.166666667,0,0.166666667,0,0.166666667,0,0,0,0,0.166666667,0,0.166666667,0,0,0.166666667,0.166666667,0,0,1,0,0,0.166666667,0,0.333333333,0.5,3423.24667,32572.6017,142.5726259,1.722401424,0.103279556,38.76450367,0,0,0,0.40824829,0.40824829,0,0.40824829,0,0.40824829,0,0,0.40824829,0,0.40824829,0,0.40824829,0.40824829,0,0,0,0,0.40824829,0,0.516397779,0.547722558,1038,10035,7.104,2,0,2.4864,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3690.5,12454,16.2435,3,0,6.8355,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7304,36448.5,45.562,4,0,13.952,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,8162.75,58763.75,233.765,5.75,0.15,60.7789,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75,1,9744,90004,6,0.2,89.3142,1,0,1,1,0,1,0,1,0,0,0,1,1,1,1,1
Jennifer Patt,15,5814.933333,36838.86667,111.2756667,3.6,0.14,28.64976667,0.2,1,0.133333333,0.8,0.066666667,0.066666667,0.066666667,0.133333333,0.133333333,0,0,0,0.066666667,0,0.066666667,0,0,0.333333333,0,0,0.066666667,0.066666667,0,1,0,0.4,0,0,0.6,2460.976736,34209.92624,259.7268509,1.843908891,0.213139793,72.0635341,0.414039336,0,0.351865775,0.414039336,0.25819889,0.25819889,0.25819889,0.351865775,0.351865775,0,0.25819889,0,0.25819889,0,0.487950036,0,0,0.25819889,0,0,0,0.507092553,0,0,0.507092553,3133,8701,6.104,1,0,-31.0335,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3221.5,10022,16.746,2,0,4.9392,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5616,11572,33.8,3,0,8.733,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8367.5,75220,84.152,5,0.2,26.184,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,8978,85301,7,0.8,281.016,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,1
Jeremy Ellison,13,4085.153846,61807.30769,106.8216923,3.769230769,0.184615385,21.24766923,0,1,0.230769231,0.461538462,0.307692308,0.307692308,0,0.153846154,0.230769231,0,0,0,0,0,0.153846154,0.076923077,0,0,0,0,0,0.076923077,1,0,0,0,0,0.076923077,0.923076923,2282.50224,36026.74391,206.8874006,2.204308136,0.288230677,40.3285706,0,0,0.43852901,0.518874522,0.480384461,0.480384461,0,0.375533808,0.43852901,0,0,0,0.375533808,0.277350098,0,0,0,0.277350098,0,0,0,0,0,0.277350098,0.277350098,479,10024,2.088,1,0,-9.6348,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1559,12180,23.616,2,0,0.6786,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5023,77095,39.92,3,0,12.5118,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6084,92037,72.64,5,0.2,19.296,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6087,98103,9,0.8,146.7693,1,1,1,1,1,0,1,1,0,1,0,0,0,0,1,1
Jeremy Farry,15,4048.066667,72319.06667,72.19453333,2.4,0.146666667,-1.204486667,0,1,0.266666667,0.666666667,0.066666667,0.066666667,0,0.066666667,0.066666667,0.066666667,0.2,0,0,0.133333333,0,0.133333333,0,0.2,0,0.066666667,0,0,1,0,0,0.133333333,0.133333333,0,0.733333333,2676.992381,33331.85058,101.4751735,0.985610761,0.180739223,30.13186381,0,0,0.457737708,0.487950036,0.25819889,0.25819889,0,0.25819889,0.25819889,0.414039336,0,0.351865775,0,0.351865775,0.414039336,0,0.25819889,0,0,0,0,0.351865775,0.351865775,0,0.457737708,564,6708,2.61,1,0,-103.8606,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1563.5,51941,9.372,2,0,0.9133,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,4553,90032,13.44,2,0.2,3.6288,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5825.5,95664,129.131,3,0.2,6.90165,0,1,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9923,98105,4,0.7,28.7952,1,1,1,1,1,0,1,1,1,0,1,0,1,1,0,1
Jeremy Lonsdale,17,6006,60229.70588,186.6984706,3.294117647,0.070588235,34.80684118,0,1,0.176470588,0.705882353,0.117647059,0.058823529,0.058823529,0.058823529,0.235294118,0.058823529,0.058823529,0,0.117647059,0,0.058823529,0,0,0.117647059,0.058823529,0.058823529,0.058823529,0,1,0,0,0,0,0.058823529,0.941176471,4026.724382,36684.53115,378.2325387,1.358524286,0.098518437,98.16718916,0,0,0.392952624,0.469668218,0.332105582,0.242535625,0.242535625,0.242535625,0.437237316,0.242535625,0.332105582,0,0.242535625,0,0.332105582,0.242535625,0.242535625,0,0,0,0,0,0,0.242535625,0.242535625,355,10035,8.26,1,0,-11.2806,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2301,10550,17.04,3,0,5.6448,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9180,77070,34.4,3,0,7.8064,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9184,92683,62.28,4,0.2,15.824,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9261,92683,6,0.2,412.468,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1
Jeremy Pistek,16,3845.9375,71474.375,227.224625,3.9375,0.059375,47.3237625,0,1,0.125,0.75,0.125,0.0625,0.0625,0,0,0.125,0,0,0.0625,0,0,0.0625,0,0.375,0.0625,0.125,0.0625,0,1,0,0,0,0,0.5,0.5,3364.022284,23498.98566,300.0874254,1.652018967,0.091685604,75.65216803,0,0,0.341565026,0.447213595,0.341565026,0.25,0.25,0,0,0,0.25,0,0,0.25,0.5,0.25,0.341565026,0,0,0,0,0,0,0.516397779,0.516397779,472,32127,7.632,1,0,-1.8126,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,475.75,53711,31.18,3,0,9.1104,0,1,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3810.5,74735.5,93.685,4,0,26.534,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,5731.25,94110,264.855,5,0.1625,42.4266,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,9602,95616,7,0.2,305.13,1,1,1,1,1,1,0,0,0,0,1,1,1,0,1,1
Jessica Myrick,10,3914,36249.4,173.3443,4.6,0.09,35.65395,0,1,0.4,0.4,0.2,0.2,0,0.1,0.1,0.2,0,0,0,0,0.2,0,0,0.2,0,0,0,0,1,0,0,0.3,0,0.1,0.6,2205.25675,38206.2555,240.8567099,3.717824932,0.096609178,63.45437863,0,0,0.516397779,0.516397779,0.421637021,0.421637021,0,0.316227766,0.316227766,0,0,0,0.421637021,0,0.421637021,0,0,0,0,0,0,0.483045892,0,0.316227766,0.516397779,926,10011,8.36,1,0,-13.7976,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1827,10035,19.764,2.25,0,3.618,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4714.5,14589,80.948,3,0.075,18.28845,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5444.75,72312.75,237.8665,5,0.1875,33.6978,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75,0,0,1,6490,93309,13,0.2,207.8856,1,1,1,1,1,0,1,1,0,1,1,0,0,1,1,1
Jesus Ocampo,11,2258.090909,44460.90909,99.16709091,3.818181818,0.236363636,15.24280909,0,1,0,0.909090909,0.090909091,0,0.090909091,0.181818182,0.181818182,0,0,0,0.090909091,0.181818182,0,0.181818182,0,0,0.090909091,0,0,0,0,0,1,0.636363636,0,0,0.363636364,2673.868338,36133.41807,138.4366434,2.136266922,0.24605986,22.22387228,0,0,0,0.301511345,0.301511345,0,0.301511345,0.404519917,0.404519917,0,0.301511345,0.404519917,0,0.404519917,0,0.301511345,0,0,0,0,0,0.504524979,0,0,0.504524979,695,19013,2.48,1,0,-13.6312,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,697.5,19013,11.742,2.5,0.1,0.9872,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,700,19013,40.74,3,0.2,12.222,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2641.5,81106.5,147.984,4.5,0.2,24.7556,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,7723,98105,8,0.7,62.8075,1,0,1,1,0,1,1,1,0,0,0,1,0,1,0,1
Jill Fjeld,16,4555.3125,39503.875,262.39575,4.1875,0.175,67.07555,0,1,0.1875,0.5625,0.25,0.1875,0.0625,0,0.0625,0,0.0625,0.0625,0.125,0.0625,0.125,0,0,0.125,0,0.125,0,0,1,0,0,0,0,0.5,0.5,2623.589824,27376.32677,391.4387096,2.104558544,0.165327957,185.8402792,0,0,0.403112887,0.512347538,0.447213595,0.403112887,0.25,0,0.25,0.25,0.341565026,0.25,0.341565026,0,0.341565026,0,0.341565026,0,0,0,0,0,0,0.516397779,0.516397779,1800,10024,11.09,1,0,-51.8272,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2970.75,22481.5,30.396,3,0.075,4.982975,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3266.5,28314,153.756,3.5,0.2,14.2104,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,5254.5,65661,293.0895,6,0.2,47.1247,0,1,0,1,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,9723,94110,8,0.7,751.9624,1,1,1,1,1,1,0,1,1,1,1,0,1,0,1,1
Jill Matthias,7,5569.571429,62309.71429,43.42114286,3.714285714,0.114285714,16.16005714,0,1,0,0.714285714,0.285714286,0.142857143,0,0,0.142857143,0,0,0,0.142857143,0.142857143,0,0,0.142857143,0.285714286,0,0,0,0,1,0,0,0.142857143,0,0,0.857142857,724.2372671,34593.06646,34.7838583,1.380131119,0.106904497,12.79107569,0,0,0,0.487950036,0.487950036,0.377964473,0,0,0.377964473,0,0.377964473,0.377964473,0,0,0.487950036,0,0,0,0,0,0,0.377964473,0,0,0.377964473,5083,21215,3.024,2,0,-0.6048,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5088,28110,20.3,3,0,7.9835,0,1,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5380,80538,35.168,3,0.2,11.7782,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5635.5,90045,59.802,4.5,0.2,25.1781,0,1,0,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,1,7077,98105,6,0.2,35.6238,1,0,1,1,1,0,0,1,0,0,1,0,0,1,0,1
Jill Stevenson,8,5767.875,54358.875,177.20675,4.375,0.3125,-21.943625,0.125,1,0.125,0.75,0.125,0,0.125,0,0.125,0.125,0,0,0,0.125,0,0.125,0,0,0.125,0.25,0,0,0,1,0,0.125,0,0.125,0.75,2480.774789,17778.45665,270.7702071,1.846811925,0.223207143,79.73361023,0.353553391,0,0.353553391,0.46291005,0.353553391,0,0.353553391,0,0.353553391,0,0,0.353553391,0,0.353553391,0,0.353553391,0.46291005,0,0,0,0,0.353553391,0,0.353553391,0.46291005,886,33180,5.588,2,0.2,-199.617,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5877.5,43229,14.826,3,0.2,-22.37445,0,1,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75,6904.5,51941,30.336,4.5,0.2,-2.7597,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7247.25,60653,252.5525,5,0.275,5.0855,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,1,7249,90045,8,0.8,78.396,1,1,1,1,0,1,0,1,0,0,0,1,1,1,1,1
Jim Epp,20,3947.15,42649.5,387.7488,3.7,0.16,81.170095,0,1,0.15,0.6,0.25,0.05,0,0.05,0.35,0,0.1,0.05,0,0,0.05,0,0,0.05,0.15,0.15,0,0,0,1,0,0.45,0,0.25,0.3,1841.764465,24669.63382,695.5427561,1.688973528,0.208755712,324.5045926,0,0,0.366347549,0.50262469,0.444261658,0.223606798,0,0.223606798,0.489360485,0.307793506,0,0,0.223606798,0,0.223606798,0.366347549,0.366347549,0,0,0,0,0.510417786,0,0.444261658,0.470162346,1784,3301,3.768,1,0,-182.637,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3119.75,32930.25,45.139,2,0,7.5222,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3124.5,33801,92.565,4,0.2,16.732,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5070.75,53209,333.273,5,0.2,30.8827,0,1,0,1,0.25,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.25,1,8456,92105,8,0.7,1439.976,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
Jim Karlsson,12,4930.5,55182.83333,313.3356667,3.666666667,0.116666667,62.57904167,0,1,0.416666667,0.333333333,0.25,0.083333333,0,0.166666667,0.083333333,0.166666667,0.25,0,0,0,0,0,0,0.083333333,0.166666667,0,0,0,1,0,0,0.25,0,0.166666667,0.583333333,2395.186176,39719.62076,299.9977559,2.674231694,0.10298573,112.4009011,0,0,0.514928651,0.492365964,0.452267017,0.288675135,0,0.389249472,0.288675135,0.452267017,0,0,0,0,0.288675135,0.389249472,0,0,0,0,0,0.452267017,0,0.389249472,0.514928651,2280,10024,10.72,2,0,-23.0352,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2325.5,16846,84.596,2,0,4.0895,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4726,41220.5,156.855,2.5,0.2,26.99725,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7336.25,98115,606.508,3.5,0.2,48.0195,0,1,1,1,0.25,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,1,7979,98502,10,0.2,371.316,1,1,1,1,1,0,1,1,1,0,1,1,0,1,1,1
